8 WRITE monitordata 000000ff
97973 WRITE monitorcmd 00000000
97987 WRITE monitoraddr 0000226f
97988 WRITE monitorcmd 00000001
97989 WRITE monitorcmd 00000000
98003 WRITE monitoraddr 00002270
98004 WRITE monitorcmd 00000001
98005 WRITE monitorcmd 00000000
98019 WRITE monitoraddr 00002271
98020 WRITE monitorcmd 00000001
98021 WRITE monitorcmd 00000000
98035 WRITE monitoraddr 00002272
98036 WRITE monitorcmd 00000001
98037 WRITE monitorcmd 00000000
98051 WRITE monitoraddr 00002273
98052 WRITE monitorcmd 00000001
98053 WRITE monitorcmd 00000000
98067 WRITE monitoraddr 00002274
98068 WRITE monitorcmd 00000001
98069 WRITE monitorcmd 00000000
98083 WRITE monitoraddr 00002275
98084 WRITE monitorcmd 00000001
98085 WRITE monitorcmd 00000000
98099 WRITE monitoraddr 00002276
98100 WRITE monitorcmd 00000001
98101 WRITE monitorcmd 00000000
98115 WRITE monitoraddr 00002277
98116 WRITE monitorcmd 00000001
98117 WRITE monitorcmd 00000000
98131 WRITE monitoraddr 00002278
98132 WRITE monitorcmd 00000001
98133 WRITE monitorcmd 00000000
98147 WRITE monitoraddr 00002279
98148 WRITE monitorcmd 00000001
98149 WRITE monitorcmd 00000000
98163 WRITE monitoraddr 0000227a
98164 WRITE monitorcmd 00000001
98165 WRITE monitorcmd 00000000
98179 WRITE monitoraddr 0000227b
98180 WRITE monitorcmd 00000001
98181 WRITE monitorcmd 00000000
98195 WRITE monitoraddr 0000227c
98196 WRITE monitorcmd 00000001
98197 WRITE monitorcmd 00000000
98211 WRITE monitoraddr 0000227d
98212 WRITE monitorcmd 00000001
98213 WRITE monitorcmd 00000000
98227 WRITE monitoraddr 0000227e
98228 WRITE monitorcmd 00000001
98229 WRITE monitorcmd 00000000
98243 WRITE monitoraddr 0000227f
98244 WRITE monitorcmd 00000001
98245 WRITE monitorcmd 00000000
98259 WRITE monitoraddr 00002280
98260 WRITE monitorcmd 00000001
98261 WRITE monitorcmd 00000000
98275 WRITE monitoraddr 00002281
98276 WRITE monitorcmd 00000001
98277 WRITE monitorcmd 00000000
98291 WRITE monitoraddr 00002282
98292 WRITE monitorcmd 00000001
98293 WRITE monitorcmd 00000000
98307 WRITE monitoraddr 00002283
98308 WRITE monitorcmd 00000001
98309 WRITE monitorcmd 00000000
98323 WRITE monitoraddr 00002284
98324 WRITE monitorcmd 00000001
98325 WRITE monitorcmd 00000000
98339 WRITE monitoraddr 00002285
98340 WRITE monitorcmd 00000001
98341 WRITE monitorcmd 00000000
98355 WRITE monitoraddr 00002286
98356 WRITE monitorcmd 00000001
98357 WRITE monitorcmd 00000000
98371 WRITE monitoraddr 00002287
98372 WRITE monitorcmd 00000001
98373 WRITE monitorcmd 00000000
98387 WRITE monitoraddr 00002288
98388 WRITE monitorcmd 00000001
98389 WRITE monitorcmd 00000000
98403 WRITE monitoraddr 00002289
98404 WRITE monitorcmd 00000001
98405 WRITE monitorcmd 00000000
98419 WRITE monitoraddr 0000228a
98420 WRITE monitorcmd 00000001
98421 WRITE monitorcmd 00000000
98435 WRITE monitoraddr 0000228b
98436 WRITE monitorcmd 00000001
98437 WRITE monitorcmd 00000000
98451 WRITE monitoraddr 0000228c
98452 WRITE monitorcmd 00000001
98453 WRITE monitorcmd 00000000
98467 WRITE monitoraddr 0000228d
98468 WRITE monitorcmd 00000001
98469 WRITE monitorcmd 00000000
98483 WRITE monitoraddr 0000228e
98484 WRITE monitorcmd 00000001
98485 WRITE monitorcmd 00000000
98499 WRITE monitoraddr 0000228f
98500 WRITE monitorcmd 00000001
98501 WRITE monitorcmd 00000000
98515 WRITE monitoraddr 00002290
98516 WRITE monitorcmd 00000001
98517 WRITE monitorcmd 00000000
98531 WRITE monitoraddr 00002291
98532 WRITE monitorcmd 00000001
98533 WRITE monitorcmd 00000000
98547 WRITE monitoraddr 00002292
98548 WRITE monitorcmd 00000001
98549 WRITE monitorcmd 00000000
98563 WRITE monitoraddr 00002293
98564 WRITE monitorcmd 00000001
98565 WRITE monitorcmd 00000000
98579 WRITE monitoraddr 00002294
98580 WRITE monitorcmd 00000001
98581 WRITE monitorcmd 00000000
98595 WRITE monitoraddr 00002295
98596 WRITE monitorcmd 00000001
98597 WRITE monitorcmd 00000000
98611 WRITE monitoraddr 00002296
98612 WRITE monitorcmd 00000001
98613 WRITE monitorcmd 00000000
98627 WRITE monitoraddr 00002297
98628 WRITE monitorcmd 00000001
98629 WRITE monitorcmd 00000000
98643 WRITE monitoraddr 00002298
98644 WRITE monitorcmd 00000001
98645 WRITE monitorcmd 00000000
98659 WRITE monitoraddr 00002299
98660 WRITE monitorcmd 00000001
98661 WRITE monitorcmd 00000000
98675 WRITE monitoraddr 0000229a
98676 WRITE monitorcmd 00000001
98677 WRITE monitorcmd 00000000
98691 WRITE monitoraddr 0000229b
98692 WRITE monitorcmd 00000001
98693 WRITE monitorcmd 00000000
98707 WRITE monitoraddr 0000229c
98708 WRITE monitorcmd 00000001
98709 WRITE monitorcmd 00000000
98723 WRITE monitoraddr 0000229d
98724 WRITE monitorcmd 00000001
98725 WRITE monitorcmd 00000000
98739 WRITE monitoraddr 0000229e
98740 WRITE monitorcmd 00000001
98741 WRITE monitorcmd 00000000
98755 WRITE monitoraddr 0000229f
98756 WRITE monitorcmd 00000001
98757 WRITE monitorcmd 00000000
98771 WRITE monitoraddr 000022a0
98772 WRITE monitorcmd 00000001
98773 WRITE monitorcmd 00000000
98787 WRITE monitoraddr 000022a1
98788 WRITE monitorcmd 00000001
98789 WRITE monitorcmd 00000000
98803 WRITE monitoraddr 000022a2
98804 WRITE monitorcmd 00000001
98805 WRITE monitorcmd 00000000
100846 WRITE monitoraddr 0000235c
100847 WRITE monitorcmd 00000001
100848 WRITE monitorcmd 00000000
100862 WRITE monitoraddr 0000235d
100863 WRITE monitorcmd 00000001
100864 WRITE monitorcmd 00000000
100878 WRITE monitoraddr 0000235e
100879 WRITE monitorcmd 00000001
100880 WRITE monitorcmd 00000000
100894 WRITE monitoraddr 0000235f
100895 WRITE monitorcmd 00000001
100896 WRITE monitorcmd 00000000
100910 WRITE monitoraddr 00002360
100911 WRITE monitorcmd 00000001
100912 WRITE monitorcmd 00000000
100926 WRITE monitoraddr 00002361
100927 WRITE monitorcmd 00000001
100928 WRITE monitorcmd 00000000
100942 WRITE monitoraddr 00002362
100943 WRITE monitorcmd 00000001
100944 WRITE monitorcmd 00000000
100958 WRITE monitoraddr 00002363
100959 WRITE monitorcmd 00000001
100960 WRITE monitorcmd 00000000
100974 WRITE monitoraddr 00002364
100975 WRITE monitorcmd 00000001
100976 WRITE monitorcmd 00000000
100990 WRITE monitoraddr 00002365
100991 WRITE monitorcmd 00000001
100992 WRITE monitorcmd 00000000
101006 WRITE monitoraddr 00002366
101007 WRITE monitorcmd 00000001
101008 WRITE monitorcmd 00000000
101022 WRITE monitoraddr 00002367
101023 WRITE monitorcmd 00000001
101024 WRITE monitorcmd 00000000
101038 WRITE monitoraddr 00002368
101039 WRITE monitorcmd 00000001
101040 WRITE monitorcmd 00000000
101054 WRITE monitoraddr 00002369
101055 WRITE monitorcmd 00000001
101056 WRITE monitorcmd 00000000
101070 WRITE monitoraddr 0000236a
101071 WRITE monitorcmd 00000001
101072 WRITE monitorcmd 00000000
101086 WRITE monitoraddr 0000236b
101087 WRITE monitorcmd 00000001
101088 WRITE monitorcmd 00000000
101102 WRITE monitoraddr 0000236c
101103 WRITE monitorcmd 00000001
101104 WRITE monitorcmd 00000000
101118 WRITE monitoraddr 0000236d
101119 WRITE monitorcmd 00000001
101120 WRITE monitorcmd 00000000
101134 WRITE monitoraddr 0000236e
101135 WRITE monitorcmd 00000001
101136 WRITE monitorcmd 00000000
101150 WRITE monitoraddr 0000236f
101151 WRITE monitorcmd 00000001
101152 WRITE monitorcmd 00000000
101166 WRITE monitoraddr 00002370
101167 WRITE monitorcmd 00000001
101168 WRITE monitorcmd 00000000
101182 WRITE monitoraddr 00002371
101183 WRITE monitorcmd 00000001
101184 WRITE monitorcmd 00000000
101198 WRITE monitoraddr 00002372
101199 WRITE monitorcmd 00000001
101200 WRITE monitorcmd 00000000
101214 WRITE monitoraddr 00002373
101215 WRITE monitorcmd 00000001
101216 WRITE monitorcmd 00000000
101230 WRITE monitoraddr 00002374
101231 WRITE monitorcmd 00000001
101232 WRITE monitorcmd 00000000
101246 WRITE monitoraddr 00002375
101247 WRITE monitorcmd 00000001
101248 WRITE monitorcmd 00000000
101262 WRITE monitoraddr 00002376
101263 WRITE monitorcmd 00000001
101264 WRITE monitorcmd 00000000
101278 WRITE monitoraddr 00002377
101279 WRITE monitorcmd 00000001
101280 WRITE monitorcmd 00000000
101294 WRITE monitoraddr 00002378
101295 WRITE monitorcmd 00000001
101296 WRITE monitorcmd 00000000
101310 WRITE monitoraddr 00002379
101311 WRITE monitorcmd 00000001
101312 WRITE monitorcmd 00000000
101326 WRITE monitoraddr 0000237a
101327 WRITE monitorcmd 00000001
101328 WRITE monitorcmd 00000000
101342 WRITE monitoraddr 0000237b
101343 WRITE monitorcmd 00000001
101344 WRITE monitorcmd 00000000
101358 WRITE monitoraddr 0000237c
101359 WRITE monitorcmd 00000001
101360 WRITE monitorcmd 00000000
101374 WRITE monitoraddr 0000237d
101375 WRITE monitorcmd 00000001
101376 WRITE monitorcmd 00000000
101390 WRITE monitoraddr 0000237e
101391 WRITE monitorcmd 00000001
101392 WRITE monitorcmd 00000000
101406 WRITE monitoraddr 0000237f
101407 WRITE monitorcmd 00000001
101408 WRITE monitorcmd 00000000
101422 WRITE monitoraddr 00002380
101423 WRITE monitorcmd 00000001
101424 WRITE monitorcmd 00000000
101438 WRITE monitoraddr 00002381
101439 WRITE monitorcmd 00000001
101440 WRITE monitorcmd 00000000
101454 WRITE monitoraddr 00002382
101455 WRITE monitorcmd 00000001
101456 WRITE monitorcmd 00000000
101470 WRITE monitoraddr 00002383
101471 WRITE monitorcmd 00000001
101472 WRITE monitorcmd 00000000
101486 WRITE monitoraddr 00002384
101487 WRITE monitorcmd 00000001
101488 WRITE monitorcmd 00000000
101502 WRITE monitoraddr 00002385
101503 WRITE monitorcmd 00000001
101504 WRITE monitorcmd 00000000
101518 WRITE monitoraddr 00002386
101519 WRITE monitorcmd 00000001
101520 WRITE monitorcmd 00000000
101534 WRITE monitoraddr 00002387
101535 WRITE monitorcmd 00000001
101536 WRITE monitorcmd 00000000
101550 WRITE monitoraddr 00002388
101551 WRITE monitorcmd 00000001
101552 WRITE monitorcmd 00000000
101566 WRITE monitoraddr 00002389
101567 WRITE monitorcmd 00000001
101568 WRITE monitorcmd 00000000
101582 WRITE monitoraddr 0000238a
101583 WRITE monitorcmd 00000001
101584 WRITE monitorcmd 00000000
101598 WRITE monitoraddr 0000238b
101599 WRITE monitorcmd 00000001
101600 WRITE monitorcmd 00000000
101614 WRITE monitoraddr 0000238c
101615 WRITE monitorcmd 00000001
101616 WRITE monitorcmd 00000000
101630 WRITE monitoraddr 0000238d
101631 WRITE monitorcmd 00000001
101632 WRITE monitorcmd 00000000
101646 WRITE monitoraddr 0000238e
101647 WRITE monitorcmd 00000001
101648 WRITE monitorcmd 00000000
101662 WRITE monitoraddr 0000238f
101663 WRITE monitorcmd 00000001
101664 WRITE monitorcmd 00000000
101678 WRITE monitoraddr 00002390
101679 WRITE monitorcmd 00000001
101680 WRITE monitorcmd 00000000
101694 WRITE monitoraddr 00002391
101695 WRITE monitorcmd 00000001
101696 WRITE monitorcmd 00000000
101710 WRITE monitoraddr 00002392
101711 WRITE monitorcmd 00000001
101712 WRITE monitorcmd 00000000
101726 WRITE monitoraddr 00002393
101727 WRITE monitorcmd 00000001
101728 WRITE monitorcmd 00000000
101742 WRITE monitoraddr 00002394
101743 WRITE monitorcmd 00000001
101744 WRITE monitorcmd 00000000
101758 WRITE monitoraddr 00002395
101759 WRITE monitorcmd 00000001
101760 WRITE monitorcmd 00000000
101774 WRITE monitoraddr 00002396
101775 WRITE monitorcmd 00000001
101776 WRITE monitorcmd 00000000
101790 WRITE monitoraddr 00002397
101791 WRITE monitorcmd 00000001
101792 WRITE monitorcmd 00000000
101806 WRITE monitoraddr 00002398
101807 WRITE monitorcmd 00000001
101808 WRITE monitorcmd 00000000
101822 WRITE monitoraddr 00002399
101823 WRITE monitorcmd 00000001
101824 WRITE monitorcmd 00000000
101838 WRITE monitoraddr 0000239a
101839 WRITE monitorcmd 00000001
101840 WRITE monitorcmd 00000000
101854 WRITE monitoraddr 0000239b
101855 WRITE monitorcmd 00000001
101856 WRITE monitorcmd 00000000
101870 WRITE monitoraddr 0000239c
101871 WRITE monitorcmd 00000001
101872 WRITE monitorcmd 00000000
101886 WRITE monitoraddr 0000239d
101887 WRITE monitorcmd 00000001
101888 WRITE monitorcmd 00000000
101902 WRITE monitoraddr 0000239e
101903 WRITE monitorcmd 00000001
101904 WRITE monitorcmd 00000000
101918 WRITE monitoraddr 0000239f
101919 WRITE monitorcmd 00000001
101920 WRITE monitorcmd 00000000
101934 WRITE monitoraddr 000023a0
101935 WRITE monitorcmd 00000001
101936 WRITE monitorcmd 00000000
101950 WRITE monitoraddr 000023a1
101951 WRITE monitorcmd 00000001
101952 WRITE monitorcmd 00000000
101966 WRITE monitoraddr 000023a2
101967 WRITE monitorcmd 00000001
101968 WRITE monitorcmd 00000000
101982 WRITE monitoraddr 000023a3
101983 WRITE monitorcmd 00000001
101984 WRITE monitorcmd 00000000
101998 WRITE monitoraddr 000023a4
101999 WRITE monitorcmd 00000001
102000 WRITE monitorcmd 00000000
103986 WRITE monitoraddr 00002459
103987 WRITE monitorcmd 00000001
103988 WRITE monitorcmd 00000000
104002 WRITE monitoraddr 0000245a
104003 WRITE monitorcmd 00000001
104004 WRITE monitorcmd 00000000
104018 WRITE monitoraddr 0000245b
104019 WRITE monitorcmd 00000001
104020 WRITE monitorcmd 00000000
104034 WRITE monitoraddr 0000245c
104035 WRITE monitorcmd 00000001
104036 WRITE monitorcmd 00000000
104050 WRITE monitoraddr 0000245d
104051 WRITE monitorcmd 00000001
104052 WRITE monitorcmd 00000000
104066 WRITE monitoraddr 0000245e
104067 WRITE monitorcmd 00000001
104068 WRITE monitorcmd 00000000
104082 WRITE monitoraddr 0000245f
104083 WRITE monitorcmd 00000001
104084 WRITE monitorcmd 00000000
104098 WRITE monitoraddr 00002460
104099 WRITE monitorcmd 00000001
104100 WRITE monitorcmd 00000000
104114 WRITE monitoraddr 00002461
104115 WRITE monitorcmd 00000001
104116 WRITE monitorcmd 00000000
104130 WRITE monitoraddr 00002462
104131 WRITE monitorcmd 00000001
104132 WRITE monitorcmd 00000000
104146 WRITE monitoraddr 00002463
104147 WRITE monitorcmd 00000001
104148 WRITE monitorcmd 00000000
104162 WRITE monitoraddr 00002464
104163 WRITE monitorcmd 00000001
104164 WRITE monitorcmd 00000000
104178 WRITE monitoraddr 00002465
104179 WRITE monitorcmd 00000001
104180 WRITE monitorcmd 00000000
104194 WRITE monitoraddr 00002466
104195 WRITE monitorcmd 00000001
104196 WRITE monitorcmd 00000000
104210 WRITE monitoraddr 00002467
104211 WRITE monitorcmd 00000001
104212 WRITE monitorcmd 00000000
104226 WRITE monitoraddr 00002468
104227 WRITE monitorcmd 00000001
104228 WRITE monitorcmd 00000000
104242 WRITE monitoraddr 00002469
104243 WRITE monitorcmd 00000001
104244 WRITE monitorcmd 00000000
104258 WRITE monitoraddr 0000246a
104259 WRITE monitorcmd 00000001
104260 WRITE monitorcmd 00000000
104274 WRITE monitoraddr 0000246b
104275 WRITE monitorcmd 00000001
104276 WRITE monitorcmd 00000000
104290 WRITE monitoraddr 0000246c
104291 WRITE monitorcmd 00000001
104292 WRITE monitorcmd 00000000
104306 WRITE monitoraddr 0000246d
104307 WRITE monitorcmd 00000001
104308 WRITE monitorcmd 00000000
104322 WRITE monitoraddr 0000246e
104323 WRITE monitorcmd 00000001
104324 WRITE monitorcmd 00000000
104338 WRITE monitoraddr 0000246f
104339 WRITE monitorcmd 00000001
104340 WRITE monitorcmd 00000000
104354 WRITE monitoraddr 00002470
104355 WRITE monitorcmd 00000001
104356 WRITE monitorcmd 00000000
104370 WRITE monitoraddr 00002471
104371 WRITE monitorcmd 00000001
104372 WRITE monitorcmd 00000000
104386 WRITE monitoraddr 00002472
104387 WRITE monitorcmd 00000001
104388 WRITE monitorcmd 00000000
104402 WRITE monitoraddr 00002473
104403 WRITE monitorcmd 00000001
104404 WRITE monitorcmd 00000000
104418 WRITE monitoraddr 00002474
104419 WRITE monitorcmd 00000001
104420 WRITE monitorcmd 00000000
104434 WRITE monitoraddr 00002475
104435 WRITE monitorcmd 00000001
104436 WRITE monitorcmd 00000000
104450 WRITE monitoraddr 00002476
104451 WRITE monitorcmd 00000001
104452 WRITE monitorcmd 00000000
104466 WRITE monitoraddr 00002477
104467 WRITE monitorcmd 00000001
104468 WRITE monitorcmd 00000000
104482 WRITE monitoraddr 00002478
104483 WRITE monitorcmd 00000001
104484 WRITE monitorcmd 00000000
104498 WRITE monitoraddr 00002479
104499 WRITE monitorcmd 00000001
104500 WRITE monitorcmd 00000000
104514 WRITE monitoraddr 0000247a
104515 WRITE monitorcmd 00000001
104516 WRITE monitorcmd 00000000
104530 WRITE monitoraddr 0000247b
104531 WRITE monitorcmd 00000001
104532 WRITE monitorcmd 00000000
104546 WRITE monitoraddr 0000247c
104547 WRITE monitorcmd 00000001
104548 WRITE monitorcmd 00000000
104562 WRITE monitoraddr 0000247d
104563 WRITE monitorcmd 00000001
104564 WRITE monitorcmd 00000000
104578 WRITE monitoraddr 0000247e
104579 WRITE monitorcmd 00000001
104580 WRITE monitorcmd 00000000
104594 WRITE monitoraddr 0000247f
104595 WRITE monitorcmd 00000001
104596 WRITE monitorcmd 00000000
104610 WRITE monitoraddr 00002480
104611 WRITE monitorcmd 00000001
104612 WRITE monitorcmd 00000000
104626 WRITE monitoraddr 00002481
104627 WRITE monitorcmd 00000001
104628 WRITE monitorcmd 00000000
104642 WRITE monitoraddr 00002482
104643 WRITE monitorcmd 00000001
104644 WRITE monitorcmd 00000000
104658 WRITE monitoraddr 00002483
104659 WRITE monitorcmd 00000001
104660 WRITE monitorcmd 00000000
104674 WRITE monitoraddr 00002484
104675 WRITE monitorcmd 00000001
104676 WRITE monitorcmd 00000000
104690 WRITE monitoraddr 00002485
104691 WRITE monitorcmd 00000001
104692 WRITE monitorcmd 00000000
104706 WRITE monitoraddr 00002486
104707 WRITE monitorcmd 00000001
104708 WRITE monitorcmd 00000000
104722 WRITE monitoraddr 00002487
104723 WRITE monitorcmd 00000001
104724 WRITE monitorcmd 00000000
104738 WRITE monitoraddr 00002488
104739 WRITE monitorcmd 00000001
104740 WRITE monitorcmd 00000000
104754 WRITE monitoraddr 00002489
104755 WRITE monitorcmd 00000001
104756 WRITE monitorcmd 00000000
104770 WRITE monitoraddr 0000248a
104771 WRITE monitorcmd 00000001
104772 WRITE monitorcmd 00000000
104786 WRITE monitoraddr 0000248b
104787 WRITE monitorcmd 00000001
104788 WRITE monitorcmd 00000000
104802 WRITE monitoraddr 0000248c
104803 WRITE monitorcmd 00000001
104804 WRITE monitorcmd 00000000
104818 WRITE monitoraddr 0000248d
104819 WRITE monitorcmd 00000001
104820 WRITE monitorcmd 00000000
104834 WRITE monitoraddr 0000248e
104835 WRITE monitorcmd 00000001
104836 WRITE monitorcmd 00000000
104850 WRITE monitoraddr 0000248f
104851 WRITE monitorcmd 00000001
104852 WRITE monitorcmd 00000000
104866 WRITE monitoraddr 00002490
104867 WRITE monitorcmd 00000001
104868 WRITE monitorcmd 00000000
104882 WRITE monitoraddr 00002491
104883 WRITE monitorcmd 00000001
104884 WRITE monitorcmd 00000000
104898 WRITE monitoraddr 00002492
104899 WRITE monitorcmd 00000001
104900 WRITE monitorcmd 00000000
104914 WRITE monitoraddr 00002493
104915 WRITE monitorcmd 00000001
104916 WRITE monitorcmd 00000000
104930 WRITE monitoraddr 00002494
104931 WRITE monitorcmd 00000001
104932 WRITE monitorcmd 00000000
104946 WRITE monitoraddr 00002495
104947 WRITE monitorcmd 00000001
104948 WRITE monitorcmd 00000000
104962 WRITE monitoraddr 00002496
104963 WRITE monitorcmd 00000001
104964 WRITE monitorcmd 00000000
104978 WRITE monitoraddr 00002497
104979 WRITE monitorcmd 00000001
104980 WRITE monitorcmd 00000000
104994 WRITE monitoraddr 00002498
104995 WRITE monitorcmd 00000001
104996 WRITE monitorcmd 00000000
105010 WRITE monitoraddr 00002499
105011 WRITE monitorcmd 00000001
105012 WRITE monitorcmd 00000000
105026 WRITE monitoraddr 0000249a
105027 WRITE monitorcmd 00000001
105028 WRITE monitorcmd 00000000
105042 WRITE monitoraddr 0000249b
105043 WRITE monitorcmd 00000001
105044 WRITE monitorcmd 00000000
105058 WRITE monitoraddr 0000249c
105059 WRITE monitorcmd 00000001
105060 WRITE monitorcmd 00000000
105074 WRITE monitoraddr 0000249d
105075 WRITE monitorcmd 00000001
105076 WRITE monitorcmd 00000000
105090 WRITE monitoraddr 0000249e
105091 WRITE monitorcmd 00000001
105092 WRITE monitorcmd 00000000
105106 WRITE monitoraddr 0000249f
105107 WRITE monitorcmd 00000001
105108 WRITE monitorcmd 00000000
105122 WRITE monitoraddr 000024a0
105123 WRITE monitorcmd 00000001
105124 WRITE monitorcmd 00000000
105138 WRITE monitoraddr 000024a1
105139 WRITE monitorcmd 00000001
105140 WRITE monitorcmd 00000000
105154 WRITE monitoraddr 000024a2
105155 WRITE monitorcmd 00000001
105156 WRITE monitorcmd 00000000
105170 WRITE monitoraddr 000024a3
105171 WRITE monitorcmd 00000001
105172 WRITE monitorcmd 00000000
105186 WRITE monitoraddr 000024a4
105187 WRITE monitorcmd 00000001
105188 WRITE monitorcmd 00000000
105202 WRITE monitoraddr 000024a5
105203 WRITE monitorcmd 00000001
105204 WRITE monitorcmd 00000000
105218 WRITE monitoraddr 000024a6
105219 WRITE monitorcmd 00000001
105220 WRITE monitorcmd 00000000
105234 WRITE monitoraddr 000024a7
105235 WRITE monitorcmd 00000001
105236 WRITE monitorcmd 00000000
